run_id,pattern,mode,window_id,timestamp_start,timestamp_end,trace_total_events,trace_block_rq_issue,trace_block_rq_complete,trace_block_rq_insert,trace_avg_sector_distance,trace_sector_jump_ratio,trace_unique_sectors,trace_avg_request_size_kb,bw_mean_kbps,bw_std_kbps,bw_min_kbps,bw_max_kbps,lat_mean_ns,lat_std_ns,lat_p95_ns,iops_mean,iops_std,run_total_io_mb,run_avg_bw_kbps,run_avg_iops,run_avg_lat_ns,run_lat_stddev_ns,run_lat_p99_ns,run_usr_cpu,run_sys_cpu,bs,iodepth,numjobs,direct,cpu_cores,mem_free_mb,label
sequential_1_cold,sequential,cold,0,0.0,2.5,49690,332,332,332,4621481.93,0.4532,332,0,50165.55,8258.73,1977,182975,2747690,2155294,3468276,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,1,2.5,5.0,335067,1018,971,988,2931103.56,0.764,984,0,49076.66,7005.96,27118,88665,2724174,384364,3441996,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,2,5.0,7.5,161095,731,738,731,888752.42,0.7918,729,0,58971.21,13486.8,749,189901,2530930,5613200,3427592,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,3,7.5,10.0,1052,190,172,170,5241693.97,0.8201,171,0,48869.3,7672.74,25917,92294,2750767,448452,3499401,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,4,10.0,12.5,913,156,171,154,4850757.68,0.8645,155,0,51437.85,9362.57,17438,234072,2626278,458440,3338904,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,5,12.5,15.0,36352,5854,5845,5854,383488.65,0.0145,2977,0,47798.42,7854.01,26749,84053,2816463,459108,3534900,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,6,15.0,17.5,43101,7013,7014,7013,642559.86,0.025,3586,0,48653.55,7287.91,25532,89583,2754315,412620,3453357,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,7,17.5,20.0,47713,7751,7733,7730,273605.16,0.0086,3900,0,49324.82,9567.62,20650,458087,2736105,464727,3482619,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,8,20.0,22.5,42158,6906,6903,6905,74803.96,0.0084,3482,0,48678.51,10175.45,26779,144061,2800724,537162,3676199,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,9,22.5,25.0,44349,7230,7218,7213,428224.06,0.0075,3633,0,52266.94,7500.25,25013,101872,2564549,405765,3356851,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,10,25.0,27.5,44304,7200,7201,7200,108074.96,0.0036,3659,0,46945.43,8023.26,15212,99869,2861560,424669,3495100,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,11,27.5,30.0,41872,6817,6802,6801,255110.49,0.0045,3440,0,50162.56,7050.93,22416,133246,2665981,388447,3308656,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,12,30.0,32.5,41498,6768,6768,6768,36373.41,0.0052,3420,0,51203.51,8520.22,22731,197006,2637560,482609,3574045,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,13,32.5,35.0,42497,6940,6941,6941,4782.8,0.0055,3500,0,55971.45,12600.34,15065,188577,2459522,545985,3295285,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,14,35.0,37.5,47499,7759,7746,7743,381658.45,0.0073,3920,0,60004.11,12004.1,15622,98926,2286452,529985,3293630,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,15,37.5,40.0,40854,6642,6644,6643,180204.11,0.006,3370,0,50601.18,7036.05,18033,98333,2641056,379640,3270972,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,16,40.0,42.5,42925,7001,6982,6980,310746.35,0.0044,3531,0,51897.67,7180.46,21659,189944,2577362,391104,3330003,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,17,42.5,45.0,47169,7664,7663,7664,28143.63,0.0074,3873,0,49980.76,10092.37,15826,205415,2715650,490764,3525646,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,18,45.0,47.5,45452,7415,7404,7402,186926.02,0.0043,3742,0,50902.21,7089.81,26345,87216,2627296,383651,3325389,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,19,47.5,50.0,53076,8649,8650,8649,234063.66,0.0077,4361,0,50638.15,10673.22,26384,89502,2691265,502814,3437809,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,20,50.0,52.5,43446,7092,7074,7072,328215.95,0.0069,3572,0,48851.02,6481.63,23733,83735,2729820,361064,3340386,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,21,52.5,55.0,46488,7514,7514,7514,10954.33,0.0072,3823,0,48932.57,7668.46,25592,90404,2743570,426760,3519844,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,22,55.0,57.5,42427,6917,6905,6902,154375.45,0.0058,3497,0,49566.18,7351.57,17575,204173,2701006,409096,3396755,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,23,57.5,60.0,46171,7555,7555,7555,214997.94,0.007,3811,0,50551.33,7892.13,4033,91996,2686543,1045932,3469057,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,24,60.0,62.5,44171,7229,7229,7229,203478.03,0.0068,3643,0,68931.52,7628.7,16805,176686,1936879,344930,2341219,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,25,62.5,65.0,42457,6904,6895,6891,322118.05,0.0064,3505,0,71224.22,5235.04,18379,112934,1854249,214027,2097264,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,26,65.0,67.5,42687,6934,6933,6934,8436.04,0.0061,3531,0,71172.6,5739.15,1021,119519,1958035,3583821,2090597,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,27,67.5,70.0,43075,7020,7006,7003,191759.35,0.0047,3541,0,70233.99,5458.39,18208,91907,1881641,224444,2145412,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,28,70.0,72.5,45213,7389,7388,7388,193807.11,0.0064,3732,0,70888.92,4996.64,17798,99388,1863339,232244,2084681,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,29,72.5,75.0,55980,9157,9137,9140,371285.14,0.2114,4601,0,71660.99,6012.16,17961,162774,1844917,221524,2070374,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,30,75.0,77.5,62695,10358,10359,10358,6213.6,0.2536,5207,0,69927.3,5981.11,17177,108487,1894708,272017,2167533,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,31,77.5,80.0,61021,9906,9894,9892,342004.77,0.2553,4992,0,70658.54,4563.74,18407,88519,1865334,174809,2097160,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,32,80.0,82.5,61863,10197,10198,10197,178642.5,0.2548,5139,0,71253.7,5923.71,18729,156698,1857130,233694,2121945,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,33,82.5,85.0,62988,10274,10260,10258,241348.51,0.2547,5184,0,71256.04,5485.02,1116,95586,1944632,3289567,2099649,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,34,85.0,87.5,62974,10382,10383,10382,235875.06,0.2545,5241,0,69599.56,5317.05,18714,96657,1898110,214199,2160895,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,35,87.5,90.0,64012,10309,10296,10294,311804.61,0.2536,5210,0,72012.99,5107.68,18291,187770,1832962,201134,2052739,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,36,90.0,92.5,61853,10192,10192,10191,180150.93,0.2537,5150,0,71309.2,5178.75,25946,187733,1851095,198108,2076340,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,37,92.5,95.0,64229,10467,10456,10453,289560.11,0.254,5296,0,69364.28,4624.87,18855,89566,1900615,181837,2119083,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,38,95.0,97.5,59869,9861,9861,9861,165288.45,0.2546,4977,0,63616.25,11632.93,15798,231059,2141287,466771,2795565,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,39,97.5,100.0,61527,10073,10060,10057,325415.62,0.2532,5077,0,57121.52,11391.28,19006,99276,2386292,472808,3152306,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,40,100.0,102.5,63468,10440,10440,10440,6564.58,0.2541,5260,0,48370.39,8137.71,25498,92126,2786134,467473,3572350,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,41,102.5,105.0,63850,10423,10412,10410,277848.18,0.2535,5252,0,54916.39,11083.74,1089,93047,2606250,3858049,3287038,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,42,105.0,107.5,60870,10000,10183,10000,283306.58,0.2521,5078,0,50237.9,8770.09,20274,157657,2692406,495919,3556254,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,43,107.5,110.0,52882,8237,9445,8238,43239.97,0.1689,4392,0,50767.6,7656.25,23951,215904,2638744,404544,3371891,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,44,110.0,112.5,50813,8270,8260,8258,358018.17,0.0196,4173,0,61861.13,12770.27,15801,163513,2228426,553987,3312084,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,45,112.5,115.0,41991,6847,6847,6847,135785.6,0.0056,3466,0,48041.79,7193.23,21004,103712,2788316,412999,3453790,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,46,115.0,117.5,45033,7354,7338,7335,193120.94,0.0214,3698,0,49530.39,7890.09,24173,109737,2717776,458420,3500601,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_cold,sequential,cold,47,117.5,120.0,43923,7176,7176,7176,23347.02,0.0061,3624,0,55174.76,9493.59,17219,103334,2442217,401546,3073216,1.0,0.0,49001.25,418137,3266.7,2353097,1366408,3719168,3.5,18.48,2,4,2,1,2,2686,sequential
sequential_1_warm,sequential,warm,0,0.0,2.5,1995,324,317,324,478851.54,0.0124,167,0,57045.56,9693.15,1190,239083,2465820,3448945,2952202,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,1,2.5,5.0,49294,8049,8037,8036,171580.58,0.0041,4059,0,50266.59,7828.48,985,90547,2865411,4620637,3397921,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,2,5.0,7.5,37808,6218,6217,6218,797941.41,0.018,3163,0,46326.11,8223.37,1033,196447,3246196,6359596,3639025,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,3,7.5,10.0,40667,6635,6635,6635,193436.17,0.0054,3340,0,70468.19,7487.85,14763,157890,1891073,326109,2344137,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,4,10.0,12.5,63300,10348,10332,10335,118869.27,0.2504,5199,0,71577.02,5972.85,8554,151975,1861070,504871,2034824,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,5,12.5,15.0,62214,10296,10297,10296,160278.02,0.2534,5179,0,69836.13,6459.52,916,241420,2157665,5746020,2106080,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,6,15.0,17.5,53826,8848,8834,8832,223578.6,0.115,4449,0,70439.86,7149.32,710,262960,2075125,5360666,2112612,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,7,17.5,20.0,55925,9213,9214,9213,11476.66,0.0062,4638,0,71487.92,8321.29,2450,381392,1959027,1746467,2036378,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,8,20.0,22.5,59700,9722,9716,9713,196588.73,0.1833,4916,0,71083.93,5576.37,7866,209195,1876325,563895,2072213,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,9,22.5,25.0,52504,8398,10150,8399,86082.16,0.0493,4269,0,69986.14,6243.05,5730,149821,1933237,930611,2123147,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,10,25.0,27.5,36269,5179,9839,5157,255691.06,0.1209,2819,0,71611.69,5113.06,9793,140326,1858282,490104,2025874,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,11,27.5,30.0,17653,2918,2903,2918,37086.34,0.1676,1824,0,71440.19,5562.23,16717,92512,1852434,259990,2101664,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,12,30.0,32.5,42548,7005,6312,6984,312085.66,0.219,4055,0,69334.99,5000.22,18051,153228,1903270,195648,2112246,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,13,32.5,35.0,61263,10072,10072,10072,227977.28,0.2525,5077,0,71470.94,5622.92,18524,151576,1850240,227981,2066521,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,14,35.0,37.5,63680,10397,10387,10383,113148.72,0.2549,5248,0,71419.54,4969.81,18427,101497,1847806,200920,2049919,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,15,37.5,40.0,58444,9479,10357,9479,317727.93,0.2495,4922,0,69774.64,4909.38,18215,100757,1892047,215756,2105199,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,16,40.0,42.5,47334,7910,6770,7905,448812.38,0.2476,4170,0,71263.32,5399.51,18148,105627,1854693,229844,2090353,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,17,42.5,45.0,55224,8866,10322,8866,15484.52,0.2469,4607,0,71295.88,5317.09,17923,163466,1851900,199525,2077380,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,18,45.0,47.5,35399,4967,10365,4967,23441.61,0.2062,3023,0,70002.76,5904.06,17618,220445,1892025,274445,2153142,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,19,47.5,50.0,61297,9938,10143,9920,330615.02,0.2536,5004,0,70793.05,6354.92,17786,278242,1871552,260253,2101238,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,20,50.0,52.5,57685,9242,10281,9229,122212.04,0.249,4803,0,71490.75,4602.62,18163,93660,1844166,186108,2046299,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,21,52.5,55.0,59066,9613,10400,9614,294003.14,0.2504,4930,0,70114.67,5784.74,18222,103752,1886978,238694,2156548,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,22,55.0,57.5,52980,8425,10190,8410,344178.42,0.2265,4780,0,70743.68,4778.25,18388,102917,1864414,194062,2065454,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,23,57.5,60.0,46036,7223,9430,7223,198404.22,0.2348,4003,0,71748.27,5240.8,18079,114232,1842214,235864,2031792,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,24,60.0,62.5,41095,6952,5647,6939,340558.17,0.2044,4253,0,70775.26,5418.31,18352,208429,1866582,214846,2114169,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,25,62.5,65.0,53192,8494,10335,8494,178256.09,0.2275,4733,0,70099.41,5558.48,16824,207443,1884431,202485,2143357,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,26,65.0,67.5,41051,6153,9875,6154,315758.72,0.2164,3618,0,71538.88,5401.19,18385,135924,1851163,280056,2011235,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,27,67.5,70.0,55012,8849,8126,8808,657469.77,0.2314,4916,0,70782.25,5882.83,15946,115999,1871929,272441,2108496,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,28,70.0,72.5,64008,10350,10300,10284,488519.01,0.2546,5220,0,69518.87,5175.77,18901,162366,1898624,193420,2162347,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,29,72.5,75.0,61248,10074,10069,10074,328067.29,0.2533,5091,0,71902.72,5159.19,18394,269310,1835148,199995,2025267,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,30,75.0,77.5,63410,10450,10442,10442,67201.41,0.253,5274,0,70628.65,6730.88,18265,163172,1879330,276261,2191929,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,31,77.5,80.0,62436,10266,10258,10254,320995.49,0.2563,5187,0,69377.1,5127.62,17817,111269,1902659,195193,2146202,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,32,80.0,82.5,62178,10192,10180,10178,424051.55,0.253,5151,0,71512.76,4281.43,27115,101199,1841490,153171,2019579,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,33,82.5,85.0,63762,10484,10484,10484,12014.08,0.2524,5305,0,71285.54,5674.55,13988,212834,1859676,324636,2031581,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,34,85.0,87.5,52162,7909,10415,7891,585078.05,0.2473,4160,0,69783.0,4961.97,17733,100285,1891000,196773,2136383,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,35,87.5,90.0,62121,10232,10233,10232,446343.87,0.2538,5183,0,70776.98,5842.06,18262,163014,1869550,233725,2128647,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,36,90.0,92.5,63180,10335,10322,10320,113100.01,0.2538,5231,0,71024.62,5536.27,18180,121257,1860753,218404,2094028,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,37,92.5,95.0,62917,10369,10369,10369,181465.14,0.2538,5227,0,70264.87,5756.22,17737,188592,1883382,246676,2134585,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,38,95.0,97.5,63016,10251,10240,10237,458013.66,0.2563,5166,0,70805.64,4699.46,2975,111905,1890887,1179308,2066743,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,39,97.5,100.0,61760,10176,10177,10176,9879.41,0.2531,5117,0,65064.71,12411.19,16053,115349,2113039,542518,3212446,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,40,100.0,102.5,58069,9291,9281,9273,179397.88,0.1494,4695,0,48307.89,7291.07,28627,80664,2777763,436105,3644031,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,41,102.5,105.0,42721,6988,6988,6988,128847.4,0.0049,3520,0,58764.32,13766.03,15897,137785,2379081,650746,3441389,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,42,105.0,107.5,49054,7992,7978,7976,387602.5,0.0073,4014,0,50876.14,12589.28,21596,156857,2719371,594319,3508480,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,43,107.5,110.0,43682,7143,7145,7143,11164.5,0.005,3605,0,52729.5,11727.09,25943,103256,2597049,512343,3304890,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,44,110.0,112.5,45527,7448,7447,7448,25464.43,0.0064,3758,0,49347.07,8806.56,25315,126669,2740405,487727,3593759,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,45,112.5,115.0,43066,6979,6962,6960,362270.47,0.0095,3522,0,63120.33,12338.77,15326,183371,2169844,498798,3021233,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,46,115.0,117.5,53769,8831,8831,8831,160669.46,0.0057,4442,0,47066.73,7082.44,26080,93128,2846354,421488,3590000,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_1_warm,sequential,warm,47,117.5,120.0,40625,6623,6612,6608,261638.99,0.0054,3341,0,49313.47,6080.77,26675,87617,2699356,344826,3349352,1.0,0.0,56917.25,485681,3794.39,2025260,1611266,3555328,3.3,18.63,2,4,2,1,2,1968,sequential
sequential_2_cold,sequential,cold,0,0.0,2.5,17652,328,328,328,4236160.71,0.4618,328,0,50460.26,7257.51,27255,123379,2649487,371956,3303577,1.0,0.0,52914.25,451527,3527.56,2176918,519631,3588096,3.3,19.08,2,4,2,1,2,2623,sequential
sequential_2_cold,sequential,cold,1,2.5,5.0,307574,796,761,780,2000301.96,0.7384,779,0,50660.43,10234.08,26988,218305,2675974,468468,3429288,1.0,0.0,52914.25,451527,3527.56,2176918,519631,3588096,3.3,19.08,2,4,2,1,2,2623,sequential
sequential_2_cold,sequential,cold,2,5.0,7.5,202327,697,703,697,790411.77,0.7773,695,0,64518.1,14652.11,15395,521163,2161594,616267,3308330,1.0,0.0,52914.25,451527,3527.56,2176918,519631,3588096,3.3,19.08,2,4,2,1,2,2623,sequential
